統計期,統計區,總計 (公噸),一般垃圾 (公噸),巨大垃圾 (公噸),資源垃圾 (公噸),廚餘 (公噸),平均每人每日一般廢棄物產生量 (公斤),ratio
2012-05-01,高雄市,79533,39979,1100,31653,6800,0.925,1.2630398382459798
2012-05-01,宜蘭縣,13895,5444,328,5536,2587,0.978,0.9833815028901735
2012-05-01,新竹縣,14415,7940,35,5253,1187,0.895,1.5115172282505236
2012-05-01,苗栗縣,14866,7904,151,5779,1032,0.853,1.367710676587645
2012-05-01,彰化縣,37021,18425,646,13028,4923,0.918,1.4142615904206324
2012-05-01,南投縣,14649,7459,171,5228,1791,0.906,1.4267406273909717
2012-05-01,雲林縣,17643,10833,204,5191,1415,0.799,2.086881140435369
2012-05-01,嘉義縣,15983,9491,212,5262,1019,0.963,1.8036868110984416
2012-05-01,屏東縣,21882,13297,233,6997,1355,0.819,1.9003858796627127
2012-05-01,臺東縣,6586,3724,116,2197,550,0.934,1.6950386891215294
2012-05-01,花蓮縣,8508,4541,49,3204,715,0.816,1.41729088639201
2012-05-01,澎湖縣,2808,1421,40,1020,327,0.928,1.3931372549019607
2012-05-01,基隆市,12220,5627,230,5321,1041,1.041,1.0575079872204474
2012-05-01,新竹市,13611,6646,207,5500,1257,1.041,1.2083636363636363
2012-05-01,嘉義市,8306,4075,230,3151,851,0.986,1.293240241193272
2012-05-01,金門縣,1795,1013,43,571,167,0.539,1.7740805604203151
2012-05-01,連江縣,679,171,29,214,265,2.159,0.7990654205607477
2012-06-01,新北市,95671,36473,2697,41974,14527,0.812,0.8689426788011626
2012-06-01,臺北市,73147,23792,1323,39906,8126,0.916,0.596201072520423
2012-06-01,桃園市,65317,29369,602,25834,9511,1.078,1.1368351784470079
2012-06-01,臺中市,72700,34621,1265,30249,6565,0.906,1.1445337035935073
2012-06-01,臺南市,49488,22202,926,20896,5463,0.878,1.0625
2012-06-01,高雄市,81026,39719,969,32635,7703,0.973,1.2170675654971657
2012-06-01,宜蘭縣,13986,5444,309,5624,2608,1.017,0.9679943100995733
2012-06-01,新竹縣,14791,8164,64,5376,1186,0.948,1.5186011904761905
2012-06-01,苗栗縣,14761,7744,197,5747,1072,0.875,1.347485644684183
2012-06-01,彰化縣,37143,17946,544,13650,5002,0.952,1.3147252747252747
2012-06-01,南投縣,14891,7370,203,5589,1728,0.952,1.318661656825908
2012-06-01,雲林縣,17451,10628,198,5270,1355,0.817,2.0166982922201138
2012-06-01,嘉義縣,15828,9275,150,5363,1040,0.986,1.729442476225993
2012-06-01,屏東縣,22731,13711,515,7171,1334,0.879,1.9120066936271092
2012-06-01,臺東縣,6606,3686,126,2206,588,0.969,1.6708975521305531
2012-06-01,花蓮縣,8980,4793,44,3378,765,0.891,1.4188869153345174
2012-06-01,澎湖縣,2886,1438,50,1055,343,0.985,1.3630331753554503
2012-06-01,基隆市,12263,5674,250,5319,1021,1.08,1.0667418687723256
2012-06-01,新竹市,14052,7233,176,5501,1143,1.109,1.3148518451190692
2012-06-01,嘉義市,8148,4019,162,3115,852,1,1.2902086677367577
2012-06-01,金門縣,1675,942,28,551,154,0.518,1.7096188747731398
2012-06-01,連江縣,778,226,31,241,280,2.539,0.9377593360995851
2012-07-01,新北市,94415,34574,2747,43037,14057,0.776,0.803355252457188
2012-07-01,臺北市,71311,22325,1545,4e4,7442,0.864,0.558125
2012-07-01,桃園市,62968,27302,799,25433,9433,1.005,1.0734872016671253
2012-07-01,臺中市,70591,32549,1349,30398,6296,0.851,1.0707612342917296
2012-07-01,臺南市,50822,22301,1237,21534,5750,0.873,1.0356180923191232
2012-07-01,高雄市,80799,38651,1189,33113,7845,0.939,1.167245492706792
2012-07-01,宜蘭縣,13999,5363,310,5718,2609,0.985,0.9379153550192375
2012-07-01,新竹縣,14263,7727,56,5274,1206,0.884,1.4651118695487295
2012-07-01,苗栗縣,14256,7487,206,5567,995,0.817,1.3448895275731991
2012-07-01,彰化縣,37366,17121,534,14677,5034,0.927,1.16651904340124
2012-07-01,南投縣,15060,7453,265,5455,1886,0.932,1.366269477543538
2012-07-01,雲林縣,17074,10261,219,5112,1482,0.774,2.007237871674491
2012-07-01,嘉義縣,15918,9381,153,5408,977,0.96,1.7346523668639053
2012-07-01,屏東縣,21609,12744,297,7271,1297,0.81,1.752716270114152
2012-07-01,臺東縣,6861,3800,128,2346,587,0.974,1.619778346121057
2012-07-01,花蓮縣,8723,4577,43,3352,751,0.838,1.365453460620525
2012-07-01,澎湖縣,2880,1427,42,1050,360,0.95,1.359047619047619
2012-07-01,基隆市,12172,5460,232,5360,1121,1.038,1.0186567164179106
2012-07-01,新竹市,12327,6231,249,4767,1080,0.941,1.3071113908118313
2012-07-01,嘉義市,7958,3701,291,3112,853,0.945,1.18926735218509
2012-07-01,金門縣,1745,969,28,599,149,0.518,1.6176961602671118
2012-07-01,連江縣,780,209,30,247,294,2.411,0.8461538461538461
2012-08-01,新北市,93196,35175,3288,41711,13022,0.765,0.8433027258996428
2012-08-01,臺北市,70114,21854,1470,39672,7118,0.849,0.5508671103044969
2012-08-01,桃園市,61123,26291,45,25707,9081,0.975,1.0227175477496402
2012-08-01,臺中市,71580,34002,1740,29576,6263,0.863,1.1496483635380037
2012-08-01,臺南市,50531,22151,1213,21364,5803,0.867,1.0368376708481557
2012-08-01,高雄市,80872,37462,1375,33358,8678,0.94,1.1230289585706577
2012-08-01,宜蘭縣,14365,5500,503,5739,2622,1.011,0.9583551141313817
2012-08-01,新竹縣,14642,7993,67,5407,1175,0.906,1.478268910671352
2012-08-01,苗栗縣,14620,7585,324,5772,939,0.838,1.314102564102564
2012-08-01,彰化縣,36781,17954,723,13070,5034,0.913,1.373680183626626
2012-08-01,南投縣,15704,7667,470,5760,1807,0.973,1.3310763888888888
2012-08-01,雲林縣,17136,10311,257,5135,1433,0.777,2.0079844206426487
2012-08-01,嘉義縣,15958,9359,117,5480,1002,0.963,1.707846715328467
2012-08-01,屏東縣,22946,13228,845,7634,1239,0.86,1.7327744301807702
2012-08-01,臺東縣,7323,4032,375,2384,533,1.041,1.691275167785235
2012-08-01,花蓮縣,8622,4585,51,3281,705,0.829,1.397439804937519
2012-08-01,澎湖縣,2869,1432,46,1053,339,0.945,1.3599240265906933
2012-08-01,基隆市,12480,5599,350,5339,1193,1.065,1.048698258100768
2012-08-01,新竹市,12905,6596,306,5059,944,0.984,1.3038149831982606
2012-08-01,嘉義市,8252,3824,420,3144,864,0.98,1.2162849872773538
2012-08-01,金門縣,1819,981,28,665,144,0.536,1.475187969924812
2012-08-01,連江縣,817,234,29,279,275,2.461,0.8387096774193549
2012-09-01,新北市,85463,31560,3048,38237,12618,0.725,0.8253785600334754
2012-09-01,臺北市,68723,20154,2011,39784,6774,0.859,0.506585562034989
2012-09-01,桃園市,57984,23298,43,25556,9087,0.955,0.9116450148693066
2012-09-01,臺中市,67011,30162,1220,29593,6037,0.834,1.0192275200216268
2012-09-01,臺南市,48935,21501,815,20983,5636,0.868,1.0246866510985082
2012-09-01,高雄市,77647,34848,969,33723,8107,0.932,1.0333600213504137
2012-09-01,宜蘭縣,13285,4975,300,5450,2560,0.966,0.9128440366972477
2012-09-01,新竹縣,13924,7408,55,5227,1235,0.889,1.4172565525157834
2012-09-01,苗栗縣,13496,6932,252,5360,952,0.799,1.2932835820895523
2012-09-01,彰化縣,34620,15789,536,13179,5117,0.888,1.1980423400865012
2012-09-01,南投縣,14074,6697,223,5426,1728,0.901,1.234242535938076
2012-09-01,雲林縣,16137,9616,205,4998,1318,0.756,1.923969587835134
2012-09-01,嘉義縣,14816,8265,378,5158,1016,0.924,1.6023652578518806
2012-09-01,屏東縣,21471,12009,726,7442,1294,0.832,1.6136791185165278
2012-09-01,臺東縣,6749,3627,262,2289,570,0.992,1.5845347313237221
2012-09-01,花蓮縣,8079,4255,34,3159,631,0.803,1.3469452358341247
2012-09-01,澎湖縣,2607,1236,41,1003,327,0.886,1.2323030907278165
2012-09-01,基隆市,12069,5092,208,5540,1229,1.065,0.9191335740072202
2012-09-01,新竹市,12326,6032,283,5054,957,0.97,1.1935100910170162
2012-09-01,嘉義市,7306,3180,206,3043,878,0.897,1.0450213604995071
2012-09-01,金門縣,1683,899,38,610,136,0.509,1.4737704918032788
2012-09-01,連江縣,732,219,28,226,259,2.247,0.9690265486725663
2012-10-01,新北市,88226,32874,2554,39026,13772,0.723,0.8423615025880182
2012-10-01,臺北市,70101,21694,1108,40038,7261,0.848,0.541835256506319
2012-10-01,桃園市,55130,20510,48,25343,9229,0.878,0.8092964526693761
2012-10-01,臺中市,68965,31373,1061,30117,6414,0.83,1.0417040209848258
2012-10-01,臺南市,50055,22132,982,21298,5642,0.859,1.0391586064419194
2012-10-01,高雄市,79810,35298,1134,34443,8934,0.927,1.024823621635746
2012-10-01,宜蘭縣,13372,5069,315,5401,2588,0.941,0.938529901870024
2012-10-01,新竹縣,14272,7728,36,5250,1259,0.881,1.472
2012-10-01,苗栗縣,14050,7477,152,5427,994,0.805,1.3777409250046067
2012-10-01,彰化縣,35394,16695,541,13090,5067,0.879,1.2754010695187166
2012-10-01,南投縣,14262,6893,161,5430,1777,0.884,1.2694290976058933
2012-10-01,雲林縣,17108,10166,196,5359,1388,0.776,1.8969957081545064
2012-10-01,嘉義縣,15516,8881,324,5268,1043,0.937,1.6858390280941533
2012-10-01,屏東縣,21672,12088,648,7645,1291,0.814,1.5811641595814259
2012-10-01,臺東縣,6355,3432,216,2165,541,0.905,1.5852193995381063
2012-10-01,花蓮縣,8449,4295,32,3432,691,0.813,1.2514568764568765
2012-10-01,澎湖縣,2597,1248,40,994,315,0.852,1.255533199195171
2012-10-01,基隆市,12481,5405,270,5605,1201,1.067,0.9643175735950045
2012-10-01,新竹市,13783,6891,258,5668,966,1.049,1.215772759350741
2012-10-01,嘉義市,7979,3629,341,3045,964,0.949,1.1917898193760263
2012-10-01,金門縣,1808,928,42,698,140,0.524,1.329512893982808
2012-10-01,連江縣,595,204,28,200,163,1.745,1.02
2012-11-01,新北市,87283,32946,2095,38521,13721,0.739,0.8552737467874666
2012-11-01,臺北市,69623,21910,1008,39479,7225,0.869,0.5549785962157097
2012-11-01,桃園市,56033,21300,1553,23871,9308,0.921,0.8922960914917683
2012-11-01,臺中市,69654,31389,1120,30820,6325,0.866,1.0184620376378974
2012-11-01,臺南市,48760,21472,989,20661,5638,0.864,1.0392526983205073
2012-11-01,高雄市,77048,33874,1077,33815,8282,0.925,1.001744787816058
2012-11-01,宜蘭縣,13300,5118,270,5324,2588,0.967,0.9613072877535688
2012-11-01,新竹縣,14173,7497,45,5349,1282,0.903,1.4015703869882221
2012-11-01,苗栗縣,14423,7072,157,6147,1047,0.853,1.1504799088986497
2012-11-01,彰化縣,34940,16363,556,12962,5060,0.896,1.2623823484030243
2012-11-01,南投縣,14205,6771,152,5430,1853,0.91,1.2469613259668508
2012-11-01,雲林縣,16326,9587,219,5135,1384,0.765,1.8669912366114898
2012-11-01,嘉義縣,15048,8499,287,5231,1031,0.939,1.6247371439495317
2012-11-01,屏東縣,21244,12008,424,7572,1240,0.824,1.5858425779186476
2012-11-01,臺東縣,6542,3500,214,2267,560,0.963,1.5438906043228937
2012-11-01,花蓮縣,8428,4365,31,3352,681,0.838,1.3022076372315037
2012-11-01,澎湖縣,2412,1185,41,881,305,0.815,1.3450624290578888
2012-11-01,基隆市,12237,5354,267,5429,1187,1.081,0.9861853011604347
2012-11-01,新竹市,12767,6165,306,5323,974,1.003,1.1581814766109337
2012-11-01,嘉義市,7773,3445,366,3009,952,0.955,1.1448986374210701
2012-11-01,金門縣,1791,903,52,695,140,0.532,1.2992805755395684
2012-11-01,連江縣,510,207,31,161,111,1.529,1.2857142857142858
2012-12-01,新北市,91602,33645,2334,42483,13140,0.75,0.7919638443612739
2012-12-01,臺北市,68562,20504,1252,39904,6903,0.828,0.5138331996792301
2012-12-01,桃園市,62748,29662,481,23892,8713,0.997,1.2415034321111669
2012-12-01,臺中市,69755,31624,713,31013,6405,0.838,1.0197014155354207
2012-12-01,臺南市,49976,22091,957,21234,5694,0.857,1.0403598003202412
2012-12-01,高雄市,79359,34394,1090,35476,8399,0.921,0.9695005073852746
2012-12-01,宜蘭縣,13229,5070,272,5287,2600,0.931,0.9589559296387365
2012-12-01,新竹縣,15885,7995,57,6541,1292,0.979,1.2222901696988229
2012-12-01,苗栗縣,13594,6962,131,5482,1020,0.778,1.269974461875228
2012-12-01,彰化縣,35050,16799,487,12678,5086,0.87,1.3250512699163906
2012-12-01,南投縣,14497,7092,262,5268,1875,0.899,1.34624145785877
2012-12-01,雲林縣,16328,9689,195,5045,1399,0.741,1.9205153617443014
2012-12-01,嘉義縣,15398,8741,296,5307,1053,0.93,1.6470699076691162
2012-12-01,屏東縣,20806,11773,291,7492,1250,0.782,1.5714095034703683
2012-12-01,臺東縣,6323,3502,138,2148,534,0.901,1.6303538175046555
2012-12-01,花蓮縣,8523,4412,33,3401,676,0.82,1.2972655101440753
2012-12-01,澎湖縣,2538,1232,43,965,298,0.829,1.2766839378238342
2012-12-01,基隆市,12111,5430,226,5351,1104,1.036,1.0147635955896095
2012-12-01,新竹市,14020,6455,710,5897,958,1.065,1.0946243852806512
2012-12-01,嘉義市,8175,3960,349,3052,814,0.972,1.2975098296199215
2012-12-01,金門縣,1859,963,22,740,134,0.532,1.3013513513513513
2012-12-01,連江縣,531,204,32,187,109,1.523,1.0909090909090908
2013-01-01,新北市,92111,36068,4264,39292,12487,0.754,0.9179476738267331
2013-01-01,臺北市,71310,22751,1491,40299,6768,0.86,0.5645549517357751
2013-01-01,桃園市,69090,32283,694,27244,8869,1.097,1.1849581559242401
2013-01-01,臺中市,67239,31954,409,30107,4770,0.808,1.0613478593018235
2013-01-01,臺南市,51064,22302,1178,21831,5753,0.875,1.0215748247904357
2013-01-01,高雄市,80045,36515,1334,33889,8307,0.929,1.0774882705302606
2013-01-01,宜蘭縣,14184,5556,327,5693,2608,0.998,0.9759353592130687
2013-01-01,新竹縣,15481,8383,84,5692,1322,0.953,1.4727687983134223
2013-01-01,苗栗縣,14620,7741,191,5682,1006,0.836,1.3623724040830694
2013-01-01,彰化縣,37316,17717,655,13790,5155,0.926,1.284771573604061
2013-01-01,南投縣,15439,7501,252,5968,1717,0.958,1.2568699731903485
2013-01-01,雲林縣,17478,10162,291,5620,1405,0.793,1.8081850533807828
2013-01-01,嘉義縣,15592,9081,477,5094,940,0.943,1.7826855123674912
2013-01-01,屏東縣,21429,12496,399,7325,1208,0.805,1.705938566552901
2013-01-01,臺東縣,6324,3710,141,1944,529,0.902,1.9084362139917694
2013-01-01,花蓮縣,8283,4728,36,2899,620,0.797,1.6309072093825456
2013-01-01,澎湖縣,2888,1494,41,1045,307,0.942,1.429665071770335
2013-01-01,基隆市,12815,5825,275,5621,1093,1.096,1.036292474648639
2013-01-01,新竹市,14438,7159,376,5960,942,1.095,1.2011744966442952
2013-01-01,嘉義市,8210,4048,148,3205,808,0.976,1.2630265210608425
2013-01-01,金門縣,1943,955,27,820,142,0.553,1.1646341463414633
2013-01-01,連江縣,646,244,38,190,174,1.834,1.2842105263157895
2013-02-01,新北市,93968,36677,2961,41924,12407,0.851,0.8748449575422192
2013-02-01,臺北市,67685,22138,932,38309,6306,0.903,0.5778798715706492
2013-02-01,桃園市,63114,27851,333,26240,8691,1.109,1.0613948170731706
2013-02-01,臺中市,65213,31139,301,29409,4364,0.867,1.0588255295997824
2013-02-01,臺南市,48738,21504,889,20780,5565,0.925,1.0348411934552455
2013-02-01,高雄市,78970,34433,1153,35532,7853,1.015,0.969070133963751
2013-02-01,宜蘭縣,14393,5768,363,5652,2610,1.121,1.0205237084217975
2013-02-01,新竹縣,15344,8371,98,5582,1293,1.044,1.4996417054819062
2013-02-01,苗栗縣,14753,7788,209,5716,1039,0.934,1.3624912526242128
2013-02-01,彰化縣,37079,17649,737,13598,5096,1.019,1.2979114575672892
2013-02-01,南投縣,15503,7996,337,5510,1659,1.065,1.451179673321234
2013-02-01,雲林縣,18823,11240,246,5844,1493,0.946,1.9233401779603012
2013-02-01,嘉義縣,16248,9643,426,5208,972,1.088,1.851574500768049
2013-02-01,屏東縣,22386,13013,575,7551,1249,0.932,1.7233479009402728
2013-02-01,臺東縣,6905,4023,221,2145,517,1.091,1.8755244755244755
2013-02-01,花蓮縣,9635,4866,37,4143,589,1.027,1.1745112237509052
2013-02-01,澎湖縣,2657,1280,29,1056,293,0.959,1.2121212121212122
2013-02-01,基隆市,13212,6090,292,5860,970,1.252,1.0392491467576792
2013-02-01,新竹市,13465,6687,282,5528,969,1.13,1.2096599131693198
2013-02-01,嘉義市,7985,3819,122,3201,843,1.051,1.1930646672914713
2013-02-01,金門縣,1917,1050,29,706,131,0.601,1.4872521246458923
2013-02-01,連江縣,497,185,31,154,127,1.549,1.2012987012987013
2013-03-01,新北市,88501,32630,2327,40118,13427,0.724,0.813350615683733
2013-03-01,臺北市,67887,21603,1100,38394,6789,0.818,0.5626660415689951
2013-03-01,桃園市,62918,27155,266,26268,9228,0.998,1.0337673214557637
2013-03-01,臺中市,66021,31926,365,28993,4737,0.792,1.101162349532646
2013-03-01,臺南市,50532,22102,887,21779,5763,0.866,1.0148308003122273
2013-03-01,高雄市,81596,37118,1019,35424,8035,0.947,1.0478206865401987
2013-03-01,宜蘭縣,13304,5140,299,5288,2578,0.936,0.9720121028744326
2013-03-01,新竹縣,14964,7783,32,5778,1371,0.919,1.347005884389062
2013-03-01,苗栗縣,14041,7179,179,5622,1061,0.803,1.2769477054429028
2013-03-01,彰化縣,35608,16624,417,13429,5138,0.884,1.2379179387891877
2013-03-01,南投縣,14820,6834,156,6094,1735,0.92,1.1214309156547424
2013-03-01,雲林縣,16986,9477,204,5765,1539,0.771,1.6438855160450998
2013-03-01,嘉義縣,15431,8878,388,5148,1018,0.934,1.7245532245532245
2013-03-01,屏東縣,21016,11875,329,7552,1260,0.791,1.5724311440677967
2013-03-01,臺東縣,6160,3515,129,2006,511,0.88,1.7522432701894317
2013-03-01,花蓮縣,8328,4314,32,3379,603,0.802,1.2767090855282628
2013-03-01,澎湖縣,2538,1274,41,933,290,0.827,1.3654876741693462
2013-03-01,基隆市,11803,5324,208,5231,1040,1.011,1.0177786274134966
2013-03-01,新竹市,12498,6075,225,5159,1038,0.947,1.177553789494088
2013-03-01,嘉義市,8091,3743,136,3401,810,0.962,1.100558659217877
2013-03-01,金門縣,1829,915,23,743,148,0.515,1.2314939434724093
2013-03-01,連江縣,545,195,32,160,158,1.522,1.21875
2013-04-01,新北市,91230,34019,2387,41330,13495,0.771,0.8231067021533994
2013-04-01,臺北市,67883,20886,1130,38876,6990,0.845,0.5372466303117605
2013-04-01,桃園市,63611,28697,286,25072,9557,1.042,1.1445835992342055
2013-04-01,臺中市,67082,32509,425,29802,4346,0.831,1.0908328300114087
2013-04-01,臺南市,49524,21503,987,21351,5683,0.877,1.0071191044915928
2013-04-01,高雄市,79035,35491,1075,34298,8171,0.948,1.0347833692926702
2013-04-01,宜蘭縣,13384,5218,323,5285,2558,0.973,0.9873226111636708
2013-04-01,新竹縣,15266,7846,48,5863,1509,0.968,1.3382227528568993
2013-04-01,苗栗縣,14187,7607,183,5319,1078,0.838,1.4301560443692423
2013-04-01,彰化縣,35746,17271,443,13221,4812,0.917,1.3063308373042886
2013-04-01,南投縣,14565,7341,173,5327,1723,0.935,1.3780739628308616
2013-04-01,雲林縣,17725,10332,208,5627,1558,0.832,1.8361471476808247
2013-04-01,嘉義縣,16636,9663,535,5452,986,1.042,1.7723771093176817
2013-04-01,屏東縣,22002,12587,388,7735,1292,0.856,1.627278603749192
2013-04-01,臺東縣,6451,3712,127,2099,514,0.952,1.7684611719866603
2013-04-01,花蓮縣,8472,4477,31,3360,604,0.844,1.3324404761904762
2013-04-01,澎湖縣,2666,1310,38,991,326,0.897,1.3218970736629667
2013-04-01,基隆市,12523,5635,169,5658,1061,1.108,0.9959349593495935
2013-04-01,新竹市,13180,6283,278,5633,986,1.031,1.1153914432806675
2013-04-01,嘉義市,8046,3620,215,3401,810,0.989,1.0643928256395179
2013-04-01,金門縣,1886,1002,49,676,159,0.546,1.482248520710059
2013-04-01,連江縣,499,199,36,95,170,1.431,2.094736842105263
2013-05-01,新北市,92322,33261,3077,41627,14357,0.755,0.7990246714872559
2013-05-01,臺北市,66784,20394,1384,37553,7452,0.804,0.5430724575932682
2013-05-01,桃園市,58027,19299,279,28545,9903,0.92,0.6760903836048344
2013-05-01,臺中市,67202,32665,336,29803,4398,0.805,1.0960306009462135
2013-05-01,臺南市,50130,21499,1050,21851,5731,0.859,0.9838908974417647
2013-05-01,高雄市,81557,36844,1125,35347,8241,0.947,1.0423515432709989
2013-05-01,宜蘭縣,13953,5564,263,5514,2611,0.982,1.0090678273485674
2013-05-01,新竹縣,14646,7329,52,5709,1556,0.898,1.2837624802942722
2013-05-01,苗栗縣,14431,7660,174,5458,1139,0.825,1.403444485159399
2013-05-01,彰化縣,36371,17636,469,13684,4582,0.903,1.2888044431452792
2013-05-01,南投縣,15360,7706,208,5702,1744,0.954,1.3514556296036477
2013-05-01,雲林縣,17449,9697,275,5842,1636,0.793,1.6598767545361177
2013-05-01,嘉義縣,16596,9658,351,5591,995,1.007,1.7274190663566447
2013-05-01,屏東縣,22082,12894,306,7596,1287,0.832,1.6974723538704581
2013-05-01,臺東縣,6665,3826,133,2143,561,0.953,1.785347643490434
2013-05-01,花蓮縣,8785,4691,28,3404,663,0.847,1.378084606345476
2013-05-01,澎湖縣,2824,1331,45,1112,335,0.918,1.1969424460431655
2013-05-01,基隆市,12941,5843,224,5832,1042,1.109,1.001886145404664
2013-05-01,新竹市,13735,6662,283,5718,1073,1.038,1.1650926897516614
2013-05-01,嘉義市,9211,3606,245,4559,801,1.095,0.7909629304672077
2013-05-01,金門縣,2014,1068,34,753,158,0.561,1.4183266932270917
2013-05-01,連江縣,583,236,31,128,188,1.611,1.84375
2013-06-01,新北市,86772,30054,2675,40625,13417,0.733,0.7397907692307693
2013-06-01,臺北市,70458,22873,1322,39182,7082,0.876,0.5837629523760911
2013-06-01,桃園市,67551,30905,247,26933,9468,1.106,1.1474770727360488
