序號,統計期,統計區,"總計 (公噸)","紙類及紙製品 (公噸)","金屬類 (公噸)","塑膠及橡膠製品 (公噸)","玻璃製品 (公噸)","紡織品 (公噸)","家電用品 (公噸)","電池 (公噸)","資訊及通信物品 (公噸)","農藥容器及特殊環境用藥容器 (公噸)","食用油 (公噸)","其他 (公噸)"
3597,"93年 12月",臺南市,"12,605","5,034","4,045","2,323",649,305,75,76,18,0,0,81
3598,"106年 3月",澎湖縣,"1,631",650,618,128,203,4,13,5,3,0,1,4
3599,"93年 12月",臺南市(舊),"9,461","3,671","3,484","1,779",318,132,39,11,10,0,0,18
3600,"106年 3月",基隆市,"6,315","4,189",980,507,416,65,70,7,25,0,5,52
3601,"93年 12月",臺南縣,"3,144","1,364",561,544,331,173,36,65,8,0,0,63
3602,"106年 3月",新竹市,"6,698","4,539",633,594,485,254,58,62,27,0,18,27
3603,"93年 12月",高雄市,"13,862","5,531","4,502","1,842","1,335",175,225,87,52,0,0,112
3604,"106年 3月",嘉義市,"3,605","1,293","1,129",659,156,85,216,27,37,0,0,2
3605,"93年 12月",高雄市(舊),"7,274","2,972","2,262","1,099",642,87,112,35,20,0,0,46
3606,"106年 3月",金門縣,"1,406",757,250,210,62,2,25,8,9,0,5,77
3607,"93年 12月",高雄縣,"6,588","2,559","2,240",743,693,88,113,53,32,0,0,65
3608,"106年 3月",連江縣,221,62,84,20,7,1,12,1,1,0,3,31
3609,"93年 12月",宜蘭縣,"2,904","1,600",464,299,352,91,43,19,13,0,0,25
3610,"106年 4月",新北市,"45,343","22,741","10,507","6,233","3,265",864,490,81,109,1,21,"1,029"
3611,"93年 12月",新竹縣,"1,890",901,656,210,71,7,26,7,12,0,0,2
3612,"106年 4月",臺北市,"36,631","23,720","10,942",653,818,87,54,31,44,0,11,270
3613,"93年 12月",苗栗縣,"2,802","1,564",706,301,125,22,40,31,12,0,0,1
3614,"106年 4月",桃園市,"40,216","23,116","5,912","4,222","4,869",333,771,122,190,6,16,658
3615,"93年 12月",彰化縣,"4,598","2,276",689,496,594,132,86,39,28,0,0,259
3616,"106年 4月",臺中市,"35,693","20,310","5,574","4,736","2,946",236,437,106,197,9,5,"1,135"
3617,"93年 12月",南投縣,"3,163","1,146","1,145",366,377,38,29,30,5,0,0,26
3618,"106年 4月",臺南市,"27,506","14,727","6,756","2,686","2,029",320,269,169,120,11,7,412
3619,"93年 12月",雲林縣,"2,802","1,050","1,067",273,287,20,36,7,7,0,0,54
3620,"106年 4月",高雄市,"42,046","19,538","5,829","3,565","3,970","1,776",715,224,481,7,3,"5,939"
3621,"93年 12月",嘉義縣,"1,993",694,688,253,174,33,28,104,8,0,0,11
3622,"106年 4月",宜蘭縣,"6,709","2,961","1,701",989,638,88,90,37,20,1,33,152
3623,"93年 12月",屏東縣,"4,726","1,772","1,138",358,469,35,643,17,178,0,0,115
3624,"106年 4月",新竹縣,"7,522","3,241","2,325",959,530,51,65,203,53,3,1,89
3625,"93年 12月",臺東縣,979,610,116,151,81,10,6,4,2,0,0,1
3626,"106年 4月",苗栗縣,"8,278","3,250","1,435","1,282","1,552",397,154,58,22,2,1,124
3627,"93年 12月",花蓮縣,"2,586","1,217",628,355,122,31,67,72,90,0,0,3
3628,"106年 4月",彰化縣,"16,972","8,357","3,321","2,111","1,528",428,282,98,68,32,225,521
3629,"93年 12月",澎湖縣,742,357,93,96,69,11,38,23,7,0,0,48
3630,"106年 4月",南投縣,"5,878","3,124","1,253",951,320,79,49,17,6,3,4,71
3631,"93年 12月",基隆市,"2,148","1,040",311,281,348,68,71,5,12,0,0,13
3632,"106年 4月",雲林縣,"6,700","2,519","1,930",693,639,45,470,56,39,22,0,288
3633,"93年 12月",新竹市,"3,286","1,948",182,144,62,310,18,12,2,0,0,609
3634,"106年 4月",嘉義縣,"7,788","2,843","2,220","1,447",636,193,178,49,51,11,1,159
3635,"93年 12月",嘉義市,872,484,45,103,204,23,6,5,1,0,0,1
3636,"106年 4月",屏東縣,"10,795","4,493","2,688","1,589","1,050",198,310,173,41,6,3,244
3637,"93年 12月",金門縣,285,139,53,34,53,1,4,1,1,0,0,1
3638,"106年 4月",臺東縣,"3,449","1,332",741,886,403,11,19,9,2,3,29,14
3639,"93年 12月",連江縣,176,55,85,13,3,2,9,3,3,0,0,2
3640,"106年 4月",花蓮縣,"4,483","2,520",504,544,637,30,81,10,7,1,94,56
3641,94年,新北市,"229,921","127,682","51,711","17,382","15,058","6,940","3,329",784,"1,122",816,0,"5,095"
3642,"106年 4月",澎湖縣,"1,424",937,101,145,189,9,17,12,7,0,0,8
3643,94年,臺北市,"327,437","203,776","85,030","16,739","9,799","2,533","4,320",529,"3,062",44,0,"1,605"
3644,"106年 4月",基隆市,"6,712","4,489",974,640,403,84,67,3,26,1,0,24
3645,94年,桃園市,"168,442","75,863","18,656","12,840","11,788","1,965","2,027","1,207",627,137,0,"43,334"
3646,"106年 4月",新竹市,"6,950","4,804",587,610,498,257,73,51,26,0,16,28
3647,94年,臺中市,"180,064","99,026","27,642","19,544","20,739","2,542","2,342","1,098",907,192,0,"6,032"
3648,"106年 4月",嘉義市,"3,608","1,326",996,666,231,139,178,29,39,2,1,3
3649,94年,臺中市(舊),"87,766","55,479","10,225","7,494","8,014",765,743,505,246,61,0,"4,234"
3650,"106年 4月",金門縣,"1,330",743,236,126,48,2,28,8,12,0,5,121
3651,94年,臺中縣,"92,298","43,548","17,417","12,050","12,725","1,777","1,599",593,661,131,0,"1,798"
3652,"106年 4月",連江縣,204,55,81,19,7,1,7,2,1,0,3,29
3653,94年,臺南市,"167,421","71,946","50,071","27,745","9,245","4,058","1,416",694,317,47,0,"1,882"
3654,"106年 5月",新北市,"42,830","22,055","9,620","5,493","3,072",859,460,91,104,3,23,"1,050"
3655,94年,臺南市(舊),"126,811","53,582","43,184","21,442","5,061","2,007",927,141,204,5,0,258
3656,"106年 5月",臺北市,"43,366","26,154","14,482",782,826,122,131,17,56,0,10,787
3657,94年,臺南縣,"40,611","18,364","6,887","6,303","4,185","2,051",489,553,113,42,0,"1,624"
3658,"106年 5月",桃園市,"39,027","21,947","5,406","4,182","5,396",344,794,109,194,6,13,635
3659,94年,高雄市,"199,019","78,995","62,733","27,155","17,340","2,389","3,066","1,450",801,105,0,"4,985"
3660,"106年 5月",臺中市,"37,482","19,703","5,728","7,035","3,020",226,433,112,224,8,6,987
3661,94年,高雄市(舊),"103,136","42,398","32,035","15,612","7,214","1,052","1,443",496,283,36,0,"2,567"
3662,"106年 5月",臺南市,"27,058","14,460","6,634","2,688","1,992",314,264,166,118,11,7,405
3663,94年,高雄縣,"95,883","36,597","30,698","11,543","10,126","1,337","1,623",954,518,68,0,"2,418"
3664,"106年 5月",高雄市,"42,875","20,130","6,301","2,920","4,434","1,385",731,228,493,7,20,"6,226"
3665,94年,宜蘭縣,"41,339","21,897","7,122","5,104","4,505",895,573,335,149,187,0,571
3666,"106年 5月",宜蘭縣,"7,113","3,047","1,721","1,259",623,82,106,37,22,0,36,179
3667,94年,新竹縣,"22,993","11,664","8,151","1,636",961,35,276,112,144,0,0,13
3668,"106年 5月",新竹縣,"7,545","3,360","2,398",981,521,34,77,47,32,3,0,93
3669,94年,苗栗縣,"46,133","24,150","10,858","5,577","3,370",398,726,838,136,3,0,77
3670,"106年 5月",苗栗縣,"7,719","3,439","1,388","1,398","1,022",121,153,52,28,3,0,113
3671,94年,彰化縣,"65,658","34,978","9,728","7,175","7,925","1,289",985,514,336,123,0,"2,604"
3672,"106年 5月",彰化縣,"17,022","8,397","2,888","2,208","1,598",384,345,238,179,24,226,535
3673,94年,南投縣,"42,979","18,800","13,410","5,321","3,687",470,472,391,166,93,0,170
3674,"106年 5月",南投縣,"6,629","3,302","1,615",907,622,72,51,19,8,4,6,24
3675,94年,雲林縣,"43,965","16,844","15,361","4,351","5,139",497,532,182,82,117,0,862
3676,"106年 5月",雲林縣,"6,975","2,692","1,874",802,625,46,452,47,31,24,8,374
3677,94年,嘉義縣,"24,143","9,026","7,887","3,286","2,213",412,372,846,55,19,0,28
3678,"106年 5月",嘉義縣,"8,255","3,028","2,484","1,500",628,189,164,35,41,13,2,170
3679,94年,屏東縣,"42,260","15,792","12,481","6,147","5,939",654,654,228,92,48,0,226
3680,"106年 5月",屏東縣,"11,677","4,783","3,245","1,717",903,196,331,185,57,7,5,248
3681,94年,臺東縣,"13,837","8,193","1,622","2,206","1,457",129,148,60,11,3,0,8
3682,"106年 5月",臺東縣,"3,481","1,199",906,859,416,11,23,10,3,9,27,18
3683,94年,花蓮縣,"35,359","16,647","8,408","4,966","2,584",323,"1,077",531,632,49,0,141
3684,"106年 5月",花蓮縣,"4,726","2,727",515,560,630,7,97,31,8,1,95,55
3685,94年,澎湖縣,"9,670","5,476","1,046","1,006",969,150,363,236,73,12,0,338
3686,"106年 5月",澎湖縣,"1,562","1,027",160,169,143,7,24,16,6,0,0,11
3687,94年,基隆市,"34,750","15,799","4,346","5,111","6,836",779,"1,244",206,360,18,0,52
3688,"106年 5月",基隆市,"6,890","4,609","1,004",653,434,75,69,3,26,0,2,14
3689,94年,新竹市,"38,467","25,032","9,188","2,364","1,129",220,247,68,53,20,0,147
3690,"106年 5月",新竹市,"6,958","4,803",625,630,452,249,76,42,29,0,20,31
3691,94年,嘉義市,"16,095","8,288","2,006","2,155","2,447",787,161,71,21,16,0,143
3692,"106年 5月",嘉義市,"3,970","1,472","1,129",757,213,125,199,33,35,3,2,2
3693,"106年 5月",金門縣,"1,407",794,272,130,66,3,40,11,14,0,9,67
3694,94年,金門縣,"3,945","2,053",902,572,283,14,73,23,17,1,0,8
3695,94年,連江縣,"2,137",693,997,173,39,29,121,29,35,0,0,21
3696,"106年 5月",連江縣,214,65,77,22,7,2,8,2,1,0,3,28
3697,"94年 1月",新北市,"13,232","6,750","3,559",912,926,434,211,53,75,40,0,271
3698,"106年 6月",新北市,"46,868","24,703","10,465","5,990","3,183",911,400,93,90,1,13,"1,020"
3699,"94年 1月",臺北市,"26,219","15,385","7,964","1,153","1,019",177,153,44,146,18,0,160
3700,"106年 6月",臺北市,"37,877","21,734","13,394",757,878,137,61,15,59,1,13,828
3701,"94年 1月",桃園市,"11,025","6,940","1,688",833,842,203,181,70,59,0,0,209
3702,"106年 6月",桃園市,"40,506","22,548","5,738","4,460","5,630",344,891,123,203,7,12,550
3703,"94年 1月",臺中市,"13,804","7,337","2,274","1,392","1,825",259,177,108,55,16,0,360
3704,"106年 6月",臺中市,"39,531","20,071","5,738","5,521","3,165",260,426,103,247,11,"2,750","1,240"
3705,"106年 6月",臺南市,"27,528","14,724","6,755","2,713","2,028",320,269,169,120,11,7,412
3706,"94年 1月",臺中市(舊),"6,431","4,134",733,462,679,68,52,37,15,3,0,248
3707,"106年 6月",高雄市,"42,898","20,461","6,237","3,001","4,219","1,396",736,232,509,6,3,"6,098"
3708,"94年 1月",臺中縣,"7,373","3,203","1,541",931,"1,146",191,125,70,40,14,0,112
3709,"106年 6月",宜蘭縣,"7,358","3,156","1,734","1,327",663,68,112,43,35,2,39,179
3710,"94年 1月",臺南市,"13,369","5,528","4,183","2,296",723,350,122,41,17,2,0,107
3711,"106年 6月",新竹縣,"7,785","3,320","2,360","1,058",825,21,79,63,32,3,0,23
3712,"94年 1月",臺南市(舊),"10,120","4,011","3,642","1,820",358,145,84,10,11,1,0,39
3713,"106年 6月",苗栗縣,"10,027","3,559","2,234","1,405","1,623",494,495,59,26,3,1,127
3714,"94年 1月",臺南縣,"3,249","1,517",541,475,365,205,38,31,6,2,0,68
3715,"106年 6月",彰化縣,"17,282","8,727","2,781","2,152","1,716",367,459,229,84,26,184,557
3716,"94年 1月",高雄市,"18,185","5,762","8,585","1,541","1,520",246,238,147,62,7,0,77
3717,"106年 6月",南投縣,"6,296","3,229","1,397",953,555,54,55,16,7,3,3,24
3718,"94年 1月",高雄市(舊),"11,071","3,055","6,293",728,632,126,126,89,20,3,0,0
3719,"106年 6月",雲林縣,"7,189","2,784","2,047",746,624,41,499,65,37,20,4,322
3720,"94年 1月",高雄縣,"7,113","2,707","2,292",813,887,120,113,58,42,4,0,76
3721,"106年 6月",嘉義縣,"8,394","3,075","2,536","1,514",641,184,159,57,37,10,3,178
3722,"94年 1月",宜蘭縣,"3,269","1,863",490,331,376,112,40,14,19,8,0,14
3723,"94年 1月",新竹縣,"1,513",700,501,104,159,4,20,6,11,0,0,9
3724,"106年 6月",屏東縣,"12,539","5,175","3,340","1,783","1,228",193,301,189,53,8,11,257
3725,"94年 1月",苗栗縣,"4,569","2,156","1,052",529,242,28,202,343,15,1,0,1
3726,"106年 6月",臺東縣,"3,803","1,331",988,970,413,12,20,13,2,6,32,16
3727,"94年 1月",彰化縣,"4,767","2,479",652,546,552,119,86,36,29,5,0,262
3728,"106年 6月",花蓮縣,"5,070","2,904",561,618,659,32,72,14,10,1,142,58
3729,"94年 1月",南投縣,"3,541","1,325","1,382",372,306,62,34,36,9,4,0,11
3730,"106年 6月",澎湖縣,"1,593",864,318,159,167,5,46,15,8,0,2,7
3731,"94年 1月",雲林縣,"3,165","1,274","1,150",308,319,24,40,14,6,13,0,17
3732,"106年 6月",基隆市,"7,251","4,868","1,041",659,461,61,101,3,26,1,14,14
3733,"94年 1月",嘉義縣,"2,042",786,729,233,152,43,24,68,5,1,0,2
3734,"106年 6月",新竹市,"7,087","4,970",556,658,466,253,69,34,34,0,17,31
3735,"94年 1月",屏東縣,"3,276","1,019","1,254",436,409,43,48,16,11,2,0,37
3736,"106年 6月",嘉義市,"4,024","1,542","1,102",750,206,146,205,35,35,0,1,2
3737,"94年 1月",臺東縣,"1,134",688,137,172,108,9,13,4,0,0,0,3
3738,"106年 6月",金門縣,"1,417",779,258,201,51,2,34,14,14,0,6,57
3739,"94年 1月",花蓮縣,"2,584",963,755,500,137,35,53,87,46,4,0,4
3740,"106年 6月",連江縣,222,71,74,20,7,1,11,2,1,0,3,32
3741,"94年 1月",澎湖縣,799,406,84,90,48,15,40,63,6,1,0,46
3742,"106年 7月",新北市,"45,524","23,266","10,821","6,239","2,943",780,469,81,97,0,23,805
3743,"94年 1月",基隆市,"2,535","1,291",352,295,422,83,37,26,13,0,0,16
3744,"106年 7月",臺北市,"37,448","21,949","13,393",551,539,109,73,15,57,0,9,753
3745,"94年 1月",新竹市,"3,451","2,175",962,135,96,38,28,5,5,2,0,6
3746,"106年 7月",桃園市,"40,267","22,359","5,377","4,497","5,528",351,926,118,200,7,17,888
3747,"94年 1月",嘉義市,"1,149",527,70,104,269,162,7,5,1,1,0,3
3748,"106年 7月",臺中市,"39,481","20,917","5,936","6,319","3,611",230,506,121,253,11,6,"1,571"
3749,"94年 1月",金門縣,392,208,92,24,56,1,6,2,1,0,0,1
3750,"106年 7月",臺南市,"27,022","14,487","6,646","2,607","1,996",314,264,167,118,11,7,406
3751,"94年 1月",連江縣,171,51,85,13,3,2,8,3,3,0,0,2
3752,"106年 7月",高雄市,"42,555","20,143","6,134","2,937","4,387","1,362",734,215,482,9,3,"6,150"
3753,"94年 2月",新北市,"18,057","10,273","3,745","1,230","1,005",449,300,64,134,45,0,813
3754,"106年 7月",宜蘭縣,"7,556","3,235","1,807","1,233",727,84,101,46,32,1,49,241
3755,"94年 2月",臺北市,"23,574","16,515","4,054","1,192",774,268,342,33,195,4,0,198
3756,"106年 7月",新竹縣,"7,489","3,475","2,253",882,644,27,87,63,35,3,0,20
3757,"106年 7月",苗栗縣,"8,572","3,671","1,647","1,642","1,036",138,214,65,36,4,1,119
3758,"94年 2月",桃園市,"10,725","6,579","1,566","1,010",879,161,182,69,54,12,0,213
3759,"106年 7月",彰化縣,"16,739","8,499","2,982","1,881","1,644",359,361,231,161,26,61,536
3760,"94年 2月",臺中市,"14,915","7,976","2,346","1,612","1,863",296,173,85,68,14,0,483
3761,"106年 7月",南投縣,"7,486","3,393","1,571","1,127",751,90,65,28,9,4,420,29
3762,"94年 2月",臺中市(舊),"6,850","4,181",756,665,704,72,53,35,15,3,0,366
3763,"94年 2月",臺中縣,"8,065","3,795","1,590",946,"1,158",224,120,50,53,11,0,117
3764,"106年 7月",雲林縣,"7,209","2,961","1,754",688,633,31,539,62,36,22,8,474
3765,"94年 2月",臺南市,"12,772","5,574","4,155","1,738",662,382,126,72,22,3,0,38
3766,"106年 7月",嘉義縣,"8,371","3,136","2,431","1,517",648,198,150,51,35,11,3,190
3767,"94年 2月",臺南市(舊),"9,530","4,055","3,585","1,297",325,150,82,11,11,1,0,14
3768,"106年 7月",屏東縣,"12,134","4,921","3,381","1,700","1,087",200,345,191,55,9,2,244
3769,"94年 2月",臺南縣,"3,242","1,519",570,441,337,232,44,61,11,2,0,24
3770,"106年 7月",臺東縣,"4,098","1,546",833,"1,087",469,12,33,9,3,6,34,66
3771,"94年 2月",高雄市,"14,013","6,056","3,764","1,829","1,442",288,217,91,52,8,0,267
3772,"106年 7月",花蓮縣,"4,605","2,615",565,577,571,28,74,13,8,2,97,54
3773,"94年 2月",高雄市(舊),"7,032","3,306","1,713","1,081",541,139,101,31,18,3,0,98
3774,"106年 7月",澎湖縣,"1,564",842,305,157,170,3,49,13,4,0,13,7
3775,"94年 2月",高雄縣,"6,981","2,750","2,051",747,901,148,115,60,35,5,0,168
3776,"106年 7月",基隆市,"7,002","4,974",939,444,424,85,81,4,29,0,10,12
3777,"94年 2月",宜蘭縣,"3,184","1,759",525,424,297,79,45,12,15,9,0,19
3778,"106年 7月",新竹市,"6,872","4,757",572,653,438,252,86,36,29,0,17,32
3779,"94年 2月",新竹縣,"2,089","1,136",673,152,82,3,23,7,12,0,0,1
3780,"106年 7月",嘉義市,"4,066","1,474","1,117",748,273,162,212,36,37,0,5,2
3781,"94年 2月",苗栗縣,"4,192","2,094",991,521,246,26,60,235,13,0,0,4
3782,"106年 7月",金門縣,"1,336",761,244,152,46,5,29,12,14,0,6,69
3783,"94年 2月",彰化縣,"5,087","2,637",697,572,605,122,75,42,24,7,0,307
3784,"106年 7月",連江縣,209,61,67,26,7,1,8,2,1,0,3,34
3785,"94年 2月",南投縣,"3,199","1,191","1,070",462,307,58,43,40,13,6,0,9
3786,"106年 8月",新北市,"57,560","35,213","10,710","6,414","3,051",619,529,89,104,1,19,812
3787,"94年 2月",雲林縣,"3,183","1,403","1,032",284,348,22,43,14,8,10,0,18
3788,"106年 8月",臺北市,"37,991","23,109","12,626",632,554,116,68,14,61,0,8,802
3789,"94年 2月",嘉義縣,"1,993",731,692,245,163,41,28,84,7,1,0,1
3790,"106年 8月",桃園市,"40,800","22,025","5,555","5,016","5,773",350,948,127,202,5,22,778
3791,"94年 2月",屏東縣,"3,128","1,195",896,388,448,48,67,26,8,1,0,51
3792,"106年 8月",臺中市,"39,997","20,316","5,954","6,147","3,424",222,520,121,208,11,"1,526","1,548"
3793,"94年 2月",臺東縣,"1,247",742,174,167,121,18,15,7,1,0,0,1
3794,"106年 8月",臺南市,"28,481","15,216","6,996","2,770","2,105",341,284,199,124,11,8,427
3795,"94年 2月",花蓮縣,"2,608","1,292",675,311,165,31,62,25,24,4,0,18
3796,"106年 8月",高雄市,"41,886","19,344","6,111","3,309","4,308","1,469",754,211,475,9,3,"5,893"
3797,"94年 2月",澎湖縣,772,409,99,94,71,16,48,8,6,1,0,22
3798,"106年 8月",宜蘭縣,"6,936","3,142","1,762",909,684,81,93,44,32,8,33,147
3799,"94年 2月",基隆市,"2,937","1,440",366,360,497,99,129,12,30,2,0,1
3800,"106年 8月",新竹縣,"8,235","3,724","2,542","1,005",730,19,99,53,34,5,0,23
3801,"106年 8月",苗栗縣,"7,766","3,176","1,234","1,621","1,192",142,195,65,25,4,1,111
3802,"94年 2月",新竹市,"3,112","2,053",777,106,78,31,22,7,4,2,0,32
3803,"106年 8月",彰化縣,"17,501","8,430","3,183","2,328","1,745",376,356,251,141,33,109,548
3804,"94年 2月",嘉義市,"1,003",487,64,108,243,45,7,4,2,0,0,42
3805,"106年 8月",南投縣,"7,067","3,457","1,666",911,775,76,86,24,37,4,3,27
3806,"94年 2月",金門縣,366,174,131,29,17,2,8,2,2,0,0,2
3807,"106年 8月",雲林縣,"7,267","2,942","1,871",817,593,27,409,48,34,22,3,502
3808,"94年 2月",連江縣,176,55,85,13,3,2,9,3,3,0,0,2
3809,"106年 8月",嘉義縣,"8,356","3,183","2,441","1,497",688,155,160,32,33,14,3,150
3810,"94年 3月",新北市,"17,565","9,875","4,326","1,188","1,104",332,199,55,80,41,0,363
3811,"106年 8月",屏東縣,"13,529","5,523","3,802","1,816","1,352",179,357,194,56,8,4,236
3812,"94年 3月",臺北市,"28,601","17,679","7,739","1,533",749,230,290,31,180,4,0,167
3813,"106年 8月",臺東縣,"4,083","1,603",883,"1,016",456,12,20,9,2,8,31,42
3814,"94年 3月",桃園市,"10,572","5,394","1,642",943,875,125,149,78,45,10,0,"1,310"
3815,"106年 8月",花蓮縣,"5,014","2,887",564,643,638,19,84,19,11,5,89,56
3816,"94年 3月",臺中市,"14,670","8,030","2,333","1,598","1,750",177,167,106,69,9,0,430
3817,"106年 8月",澎湖縣,"1,602",938,270,159,143,4,39,13,5,0,24,6
3818,"94年 3月",臺中市(舊),"6,673","4,099",755,645,642,58,57,40,15,3,0,358
3819,"106年 8月",基隆市,"6,950","4,876",915,469,475,59,103,4,28,0,9,13
3820,"94年 3月",臺中縣,"7,998","3,931","1,577",953,"1,109",119,110,66,54,7,0,72
3821,"106年 8月",新竹市,"6,907","4,803",595,634,445,237,76,41,25,0,19,33
3822,"94年 3月",臺南市,"12,903","5,500","4,150","1,984",710,283,117,50,20,2,0,87
3823,"106年 8月",嘉義市,"4,197","1,454","1,225",816,239,165,222,38,36,0,1,2
3824,"94年 3月",臺南市(舊),"9,584","4,042","3,546","1,398",348,130,85,11,12,0,0,12
3825,"106年 8月",金門縣,"1,274",755,198,148,60,2,24,11,9,0,8,58
3826,"94年 3月",臺南縣,"3,319","1,457",604,586,362,152,32,39,9,2,0,76
3827,"106年 8月",連江縣,239,71,89,25,7,1,8,2,1,0,3,33
3828,"94年 3月",高雄市,"14,468","5,821","4,595","1,600","1,673",163,227,79,59,7,0,243
3829,"106年 9月",新北市,"43,614","22,319","10,896","5,473","2,870",643,440,83,96,0,25,769
3830,"94年 3月",高雄市(舊),"6,521","3,014","1,765",789,725,65,117,23,22,3,0,0
3831,"106年 9月",臺北市,"40,390","23,045","14,950",821,568,95,103,20,59,0,11,716
3832,"94年 3月",高雄縣,"7,946","2,807","2,831",812,948,98,111,55,37,4,0,243
3833,"106年 9月",桃園市,"40,899","22,233","5,475","5,023","5,764",327,951,129,199,5,23,771
3834,"94年 3月",宜蘭縣,"3,165","1,628",519,403,383,74,52,24,14,44,0,25
3835,"106年 9月",臺中市,"39,271","21,110","5,826","5,851","3,543",326,424,129,212,13,477,"1,359"
3836,"94年 3月",新竹縣,"1,519",749,460,205,61,4,21,6,14,0,0,0
3837,"106年 9月",臺南市,"26,174","13,976","6,428","2,557","1,933",314,261,183,114,10,7,392
3838,"94年 3月",苗栗縣,"4,058","2,140","1,096",451,243,33,50,28,15,0,0,1
3839,"106年 9月",高雄市,"41,660","19,652","6,078","2,999","4,104","1,595",747,213,457,8,2,"5,804"
3840,"94年 3月",彰化縣,"5,169","2,619",798,526,700,104,73,36,28,9,0,276
3841,"94年 3月",南投縣,"3,410","1,288","1,260",443,270,47,33,34,11,6,0,16
